,Timestamp,Weight,Unit,S Since Start
0,2019-08-01 12:39:17.083207,94.0,g,00:00:01
1,2019-08-01 12:39:17.198141,94.0,g,00:00:02
2,2019-08-01 12:39:17.266102,94.0,g,00:00:03
3,2019-08-01 12:39:17.329068,94.0,g,00:00:04
4,2019-08-01 12:39:17.439004,94.0,g,00:00:05
5,2019-08-01 12:39:17.600911,94.0,g,00:00:06
6,2019-08-01 12:39:17.739832,94.0,g,00:00:07
7,2019-08-01 12:39:17.885748,94.0,g,00:00:08
8,2019-08-01 12:39:18.032664,94.0,g,00:00:09
9,2019-08-01 12:39:18.189576,94.0,g,00:00:10
10,2019-08-01 12:39:18.326498,94.0,g,00:00:11
11,2019-08-01 12:39:18.462419,94.0,g,00:00:12
12,2019-08-01 12:39:18.628325,94.0,g,00:00:13
13,2019-08-01 12:39:18.795236,94.0,g,00:00:14
14,2019-08-01 12:39:18.964133,94.0,g,00:00:15
15,2019-08-01 12:39:19.135039,94.0,g,00:00:16
16,2019-08-01 12:39:19.298942,94.0,g,00:00:17
17,2019-08-01 12:39:19.443860,94.0,g,00:00:18
18,2019-08-01 12:39:19.585786,94.0,g,00:00:19
19,2019-08-01 12:39:19.730696,94.0,g,00:00:20
20,2019-08-01 12:39:19.879611,0.0,g,00:00:21
21,2019-08-01 12:39:20.023531,-248.0,g,00:00:22
22,2019-08-01 12:39:20.168445,-248.0,g,00:00:23
23,2019-08-01 12:39:20.315362,-248.0,g,00:00:24
24,2019-08-01 12:39:20.455282,-248.0,g,00:00:25
25,2019-08-01 12:39:20.594202,-248.0,g,00:00:26
26,2019-08-01 12:39:20.739120,-114.0,g,00:00:27
27,2019-08-01 12:39:20.882040,-94.0,g,00:00:28
28,2019-08-01 12:39:21.024957,0.0,g,00:00:29
29,2019-08-01 12:39:21.182867,0.0,g,00:00:30
30,2019-08-01 12:39:21.321788,0.0,g,00:00:31
31,2019-08-01 12:39:21.484701,0.0,g,00:00:32
32,2019-08-01 12:39:21.643604,0.0,g,00:00:33
33,2019-08-01 12:39:21.803512,0.0,g,00:00:34
34,2019-08-01 12:39:21.967419,0.0,g,00:00:35
35,2019-08-01 12:39:22.138321,0.0,g,00:00:36
36,2019-08-01 12:39:22.296231,0.0,g,00:00:37
37,2019-08-01 12:39:22.441149,0.0,g,00:00:38
38,2019-08-01 12:39:22.594061,0.0,g,00:00:39
39,2019-08-01 12:39:22.747974,0.0,g,00:00:40
40,2019-08-01 12:39:22.895889,0.0,g,00:00:41
41,2019-08-01 12:39:23.057797,0.0,g,00:00:42
42,2019-08-01 12:39:23.205712,0.0,g,00:00:43
43,2019-08-01 12:39:23.358631,0.0,g,00:00:44
44,2019-08-01 12:39:23.508539,0.0,g,00:00:45
45,2019-08-01 12:39:23.643466,0.0,g,00:00:46
46,2019-08-01 12:39:23.793381,0.0,g,00:00:47
47,2019-08-01 12:39:23.922302,0.0,g,00:00:48
48,2019-08-01 12:39:24.063224,0.0,g,00:00:49
49,2019-08-01 12:39:24.215136,0.0,g,00:00:50
50,2019-08-01 12:39:24.381040,0.0,g,00:00:51
51,2019-08-01 12:39:24.530955,0.0,g,00:00:52
52,2019-08-01 12:39:24.699861,0.0,g,00:00:53
53,2019-08-01 12:39:24.850778,0.0,g,00:00:54
54,2019-08-01 12:39:25.009710,0.0,g,00:00:55
55,2019-08-01 12:39:25.168595,0.0,g,00:00:56
56,2019-08-01 12:39:25.328501,0.0,g,00:00:57
57,2019-08-01 12:39:25.482413,0.0,g,00:00:58
58,2019-08-01 12:39:25.613342,0.0,g,00:00:59
59,2019-08-01 12:39:25.754257,0.0,g,00:01:00
60,2019-08-01 12:39:25.892179,0.0,g,00:01:01
61,2019-08-01 12:39:26.026104,0.0,g,00:01:02
62,2019-08-01 12:39:26.163024,0.0,g,00:01:03
63,2019-08-01 12:39:26.300947,0.0,g,00:01:04
64,2019-08-01 12:39:26.436867,0.0,g,00:01:05
65,2019-08-01 12:39:26.577788,0.0,g,00:01:06
66,2019-08-01 12:39:26.720705,0.0,g,00:01:07
67,2019-08-01 12:39:26.856627,0.0,g,00:01:08
68,2019-08-01 12:39:26.994550,0.0,g,00:01:09
69,2019-08-01 12:39:27.139467,0.0,g,00:01:10
70,2019-08-01 12:39:27.271391,0.0,g,00:01:11
71,2019-08-01 12:39:27.415309,0.0,g,00:01:12
72,2019-08-01 12:39:27.570225,0.0,g,00:01:13
73,2019-08-01 12:39:27.734127,0.0,g,00:01:14
74,2019-08-01 12:39:27.907035,0.0,g,00:01:15
75,2019-08-01 12:39:28.061940,0.0,g,00:01:16
76,2019-08-01 12:39:28.748547,0.0,g,00:01:17
77,2019-08-01 12:39:29.815938,0.0,g,00:01:18
78,2019-08-01 12:39:30.865340,0.0,g,00:01:19
79,2019-08-01 12:39:32.200578,0.0,g,00:01:20
80,2019-08-01 12:39:33.205005,0.0,g,00:01:21
81,2019-08-01 12:39:34.211430,0.0,g,00:01:22
82,2019-08-01 12:39:35.235845,0.0,g,00:01:23
83,2019-08-01 12:39:36.213291,0.0,g,00:01:24
84,2019-08-01 12:39:37.256692,0.0,g,00:01:25
85,2019-08-01 12:39:38.221142,0.0,g,00:01:26
86,2019-08-01 12:39:39.253551,0.0,g,00:01:27
87,2019-08-01 12:39:40.300955,0.0,g,00:01:28
88,2019-08-01 12:39:41.357351,0.0,g,00:01:29
89,2019-08-01 12:39:42.427747,0.0,g,00:01:30
90,2019-08-01 12:39:43.994846,0.0,g,00:01:31
91,2019-08-01 12:39:44.476573,0.0,g,00:01:32
92,2019-08-01 12:39:45.589936,0.0,g,00:01:33
93,2019-08-01 12:39:46.498418,0.0,g,00:01:34
94,2019-08-01 12:39:47.573803,0.0,g,00:01:35
95,2019-08-01 12:39:48.625202,0.0,g,00:01:36
96,2019-08-01 12:39:49.726581,0.0,g,00:01:37
97,2019-08-01 12:39:50.775975,0.0,g,00:01:38
98,2019-08-01 12:39:51.734428,0.0,g,00:01:39
99,2019-08-01 12:39:52.784828,0.0,g,00:01:40
100,2019-08-01 12:39:53.834229,0.0,g,00:01:41
101,2019-08-01 12:39:54.941604,0.0,g,00:01:42
102,2019-08-01 12:39:56.218869,0.0,g,00:01:43
103,2019-08-01 12:39:56.959446,0.0,g,00:01:44
104,2019-08-01 12:39:58.225724,0.0,g,00:01:45
105,2019-08-01 12:39:59.229162,0.0,g,00:01:46
106,2019-08-01 12:40:00.234577,0.0,g,00:01:47
107,2019-08-01 12:40:01.243002,0.0,g,00:01:48
108,2019-08-01 12:40:02.275413,0.0,g,00:01:49
109,2019-08-01 12:40:03.273842,0.0,g,00:01:50
110,2019-08-01 12:40:04.288263,0.0,g,00:01:51
111,2019-08-01 12:40:05.322672,0.0,g,00:01:52
112,2019-08-01 12:40:06.385067,0.0,g,00:01:53
113,2019-08-01 12:40:07.507426,0.0,g,00:01:54
114,2019-08-01 12:40:08.513854,0.0,g,00:01:55
115,2019-08-01 12:40:09.527274,0.0,g,00:01:56
116,2019-08-01 12:40:10.531700,0.0,g,00:01:57
117,2019-08-01 12:40:11.578102,0.0,g,00:01:58
118,2019-08-01 12:40:12.611523,0.0,g,00:01:59
119,2019-08-01 12:40:13.660914,0.0,g,00:02:00
120,2019-08-01 12:40:14.746297,0.0,g,00:02:01
121,2019-08-01 12:40:15.774706,0.0,g,00:02:02
122,2019-08-01 12:40:16.810116,0.0,g,00:02:03
123,2019-08-01 12:40:17.857518,0.0,g,00:02:04
124,2019-08-01 12:40:18.906919,0.0,g,00:02:05
125,2019-08-01 12:40:19.964317,0.0,g,00:02:06
126,2019-08-01 12:40:21.242588,0.0,g,00:02:07
127,2019-08-01 12:40:22.252010,0.0,g,00:02:08
128,2019-08-01 12:40:23.254438,0.0,g,00:02:09
129,2019-08-01 12:40:24.252868,0.0,g,00:02:10
130,2019-08-01 12:40:25.253299,0.0,g,00:02:11
131,2019-08-01 12:40:26.254726,0.0,g,00:02:12
132,2019-08-01 12:40:27.252159,0.0,g,00:02:13
133,2019-08-01 12:40:28.318547,0.0,g,00:02:14
134,2019-08-01 12:40:29.305983,0.0,g,00:02:15
135,2019-08-01 12:40:30.360382,0.0,g,00:02:16
136,2019-08-01 12:40:31.426774,0.0,g,00:02:17
137,2019-08-01 12:40:32.484169,0.0,g,00:02:18
138,2019-08-01 12:40:33.577546,0.0,g,00:02:19
139,2019-08-01 12:40:34.527003,0.0,g,00:02:20
140,2019-08-01 12:40:35.595393,0.0,g,00:02:21
141,2019-08-01 12:40:36.635800,0.0,g,00:02:22
142,2019-08-01 12:40:37.745169,0.0,g,00:02:23
143,2019-08-01 12:40:38.793568,0.0,g,00:02:24
144,2019-08-01 12:40:39.789000,0.0,g,00:02:25
145,2019-08-01 12:40:40.842399,0.0,g,00:02:26
146,2019-08-01 12:40:41.834833,0.0,g,00:02:27
147,2019-08-01 12:40:42.895227,0.0,g,00:02:28
148,2019-08-01 12:40:43.952624,0.0,g,00:02:29
149,2019-08-01 12:40:45.001025,0.0,g,00:02:30
150,2019-08-01 12:40:46.276299,0.0,g,00:02:31
151,2019-08-01 12:40:47.285722,0.0,g,00:02:32
152,2019-08-01 12:40:48.294147,0.0,g,00:02:33
153,2019-08-01 12:40:49.316571,0.0,g,00:02:34
154,2019-08-01 12:40:50.299002,0.0,g,00:02:35
155,2019-08-01 12:40:51.325415,0.0,g,00:02:36
156,2019-08-01 12:40:52.334844,0.0,g,00:02:37
157,2019-08-01 12:40:53.333270,0.0,g,00:02:38
158,2019-08-01 12:40:54.362682,0.0,g,00:02:39
159,2019-08-01 12:40:55.394093,0.0,g,00:02:40
160,2019-08-01 12:40:56.459485,0.0,g,00:02:41
161,2019-08-01 12:40:57.524877,0.0,g,00:02:42
162,2019-08-01 12:40:58.588270,0.0,g,00:02:43
163,2019-08-01 12:40:59.595696,0.0,g,00:02:44
164,2019-08-01 12:41:00.652096,0.0,g,00:02:45
165,2019-08-01 12:41:01.674509,0.0,g,00:02:46
166,2019-08-01 12:41:02.771882,0.0,g,00:02:47
167,2019-08-01 12:41:03.805715,0.0,g,00:02:48
168,2019-08-01 12:41:04.819713,0.0,g,00:02:49
169,2019-08-01 12:41:05.873112,0.0,g,00:02:50
170,2019-08-01 12:41:06.939504,0.0,g,00:02:51
171,2019-08-01 12:41:07.996902,0.0,g,00:02:52
172,2019-08-01 12:41:09.299175,0.0,g,00:02:53
173,2019-08-01 12:41:10.295588,0.0,g,00:02:54
174,2019-08-01 12:41:11.296017,0.0,g,00:02:55
175,2019-08-01 12:41:12.300453,0.0,g,00:02:56
176,2019-08-01 12:41:13.311871,0.0,g,00:02:57
177,2019-08-01 12:41:14.310297,0.0,g,00:02:58
178,2019-08-01 12:41:15.306728,0.0,g,00:02:59
179,2019-08-01 12:41:16.409099,0.0,g,00:03:00
180,2019-08-01 12:41:17.368552,0.0,g,00:03:01
181,2019-08-01 12:41:18.441938,0.0,g,00:03:02
182,2019-08-01 12:41:19.445365,0.0,g,00:03:03
183,2019-08-01 12:41:20.549735,0.0,g,00:03:04
184,2019-08-01 12:41:21.600137,0.0,g,00:03:05
185,2019-08-01 12:41:22.579581,0.0,g,00:03:06
186,2019-08-01 12:41:23.633975,0.0,g,00:03:07
187,2019-08-01 12:41:24.702365,0.0,g,00:03:08
188,2019-08-01 12:41:25.799738,0.0,g,00:03:09
189,2019-08-01 12:41:26.836148,0.0,g,00:03:10
190,2019-08-01 12:41:27.803595,0.0,g,00:03:11
191,2019-08-01 12:41:28.881980,0.0,g,00:03:12
192,2019-08-01 12:41:29.878411,0.0,g,00:03:13
193,2019-08-01 12:41:30.917821,0.0,g,00:03:14
194,2019-08-01 12:41:31.983210,0.0,g,00:03:15
195,2019-08-01 12:41:33.320447,0.0,g,00:03:16
196,2019-08-01 12:41:34.322874,0.0,g,00:03:17
197,2019-08-01 12:41:35.324302,0.0,g,00:03:18
198,2019-08-01 12:41:36.323731,0.0,g,00:03:19
199,2019-08-01 12:41:37.326161,0.0,g,00:03:20
200,2019-08-01 12:41:38.327588,0.0,g,00:03:21
201,2019-08-01 12:41:39.328017,0.0,g,00:03:22
202,2019-08-01 12:41:40.329445,0.0,g,00:03:23
203,2019-08-01 12:41:41.400834,0.0,g,00:03:24
204,2019-08-01 12:41:42.413256,0.0,g,00:03:25
205,2019-08-01 12:41:43.468655,0.0,g,00:03:26
206,2019-08-01 12:41:44.512057,0.0,g,00:03:27
207,2019-08-01 12:41:45.568455,0.0,g,00:03:28
208,2019-08-01 12:41:46.618856,0.0,g,00:03:29
209,2019-08-01 12:41:47.626280,0.0,g,00:03:30
210,2019-08-01 12:41:48.680679,0.0,g,00:03:31
211,2019-08-01 12:41:49.729080,0.0,g,00:03:32
212,2019-08-01 12:41:50.800472,0.0,g,00:03:33
213,2019-08-01 12:41:51.892846,0.0,g,00:03:34
214,2019-08-01 12:41:52.842303,0.0,g,00:03:35
215,2019-08-01 12:41:53.903701,0.0,g,00:03:36
216,2019-08-01 12:41:54.988079,0.0,g,00:03:37
217,2019-08-01 12:41:56.023487,0.0,g,00:03:38
218,2019-08-01 12:41:57.373718,0.0,g,00:03:39
219,2019-08-01 12:41:58.071319,0.0,g,00:03:40
220,2019-08-01 12:41:59.389567,0.0,g,00:03:41
221,2019-08-01 12:42:00.343022,0.0,g,00:03:42
222,2019-08-01 12:42:01.394422,0.0,g,00:03:43
223,2019-08-01 12:42:02.344880,0.0,g,00:03:44
224,2019-08-01 12:42:03.366297,0.0,g,00:03:45
225,2019-08-01 12:42:04.375720,0.0,g,00:03:46
226,2019-08-01 12:42:05.416128,0.0,g,00:03:47
227,2019-08-01 12:42:06.422553,0.0,g,00:03:48
228,2019-08-01 12:42:07.467962,0.0,g,00:03:49
229,2019-08-01 12:42:08.579321,0.0,g,00:03:50
230,2019-08-01 12:42:09.628722,0.0,g,00:03:51
231,2019-08-01 12:42:10.584177,0.0,g,00:03:52
232,2019-08-01 12:42:11.680553,0.0,g,00:03:53
233,2019-08-01 12:42:12.733950,0.0,g,00:03:54
234,2019-08-01 12:42:13.823328,0.0,g,00:03:55
235,2019-08-01 12:42:14.838751,0.0,g,00:03:56
236,2019-08-01 12:42:15.874158,0.0,g,00:03:57
237,2019-08-01 12:42:16.893575,0.0,g,00:03:58
238,2019-08-01 12:42:17.944975,0.0,g,00:03:59
239,2019-08-01 12:42:19.031355,0.0,g,00:04:00
240,2019-08-01 12:42:20.102744,0.0,g,00:04:01
241,2019-08-01 12:42:21.076187,0.0,g,00:04:02
242,2019-08-01 12:42:22.401435,0.0,g,00:04:03
243,2019-08-01 12:42:23.400861,0.0,g,00:04:04
244,2019-08-01 12:42:24.397292,0.0,g,00:04:05
245,2019-08-01 12:42:25.397722,0.0,g,00:04:06
246,2019-08-01 12:42:26.394152,0.0,g,00:04:07
247,2019-08-01 12:42:27.397580,0.0,g,00:04:08
248,2019-08-01 12:42:28.397009,0.0,g,00:04:09
249,2019-08-01 12:42:29.401436,0.0,g,00:04:10
250,2019-08-01 12:42:30.477826,0.0,g,00:04:11
251,2019-08-01 12:42:31.535218,0.0,g,00:04:12
252,2019-08-01 12:42:32.629594,0.0,g,00:04:13
253,2019-08-01 12:42:33.631026,0.0,g,00:04:14
254,2019-08-01 12:42:34.630452,0.0,g,00:04:15
255,2019-08-01 12:42:35.731823,0.0,g,00:04:16
256,2019-08-01 12:42:36.787222,0.0,g,00:04:17
257,2019-08-01 12:42:37.834623,0.0,g,00:04:18
258,2019-08-01 12:42:38.847044,0.0,g,00:04:19
259,2019-08-01 12:42:39.892449,0.0,g,00:04:20
260,2019-08-01 12:42:40.961838,0.0,g,00:04:21
261,2019-08-01 12:42:42.044221,0.0,g,00:04:22
262,2019-08-01 12:42:43.094621,0.0,g,00:04:23
263,2019-08-01 12:42:44.087055,0.0,g,00:04:24
264,2019-08-01 12:42:45.133461,0.0,g,00:04:25
265,2019-08-01 12:42:46.110900,0.0,g,00:04:26
266,2019-08-01 12:42:47.394167,0.0,g,00:04:27
267,2019-08-01 12:42:48.393596,0.0,g,00:04:28
268,2019-08-01 12:42:49.393026,0.0,g,00:04:29
269,2019-08-01 12:42:50.395453,0.0,g,00:04:30
270,2019-08-01 12:42:51.393885,0.0,g,00:04:31
271,2019-08-01 12:42:52.394312,0.0,g,00:04:32
272,2019-08-01 12:42:53.496683,0.0,g,00:04:33
273,2019-08-01 12:42:54.549083,0.0,g,00:04:34
274,2019-08-01 12:42:55.603481,0.0,g,00:04:35
275,2019-08-01 12:42:56.605918,0.0,g,00:04:36
276,2019-08-01 12:42:57.663310,0.0,g,00:04:37
277,2019-08-01 12:42:58.659736,0.0,g,00:04:38
278,2019-08-01 12:42:59.716133,0.0,g,00:04:39
279,2019-08-01 12:43:00.762536,0.0,g,00:04:40
280,2019-08-01 12:43:01.820932,0.0,g,00:04:41
281,2019-08-01 12:43:02.871332,0.0,g,00:04:42
282,2019-08-01 12:43:03.871765,0.0,g,00:04:43
283,2019-08-01 12:43:04.941155,0.0,g,00:04:44
284,2019-08-01 12:43:05.971563,0.0,g,00:04:45
285,2019-08-01 12:43:07.089926,0.0,g,00:04:46
286,2019-08-01 12:43:08.123336,0.0,g,00:04:47
287,2019-08-01 12:43:09.128761,0.0,g,00:04:48
288,2019-08-01 12:43:10.173165,0.0,g,00:04:49
289,2019-08-01 12:43:11.422452,0.0,g,00:04:50
290,2019-08-01 12:43:12.425880,0.0,g,00:04:51
291,2019-08-01 12:43:13.423311,0.0,g,00:04:52
292,2019-08-01 12:43:14.420740,0.0,g,00:04:53
293,2019-08-01 12:43:15.421170,0.0,g,00:04:54
294,2019-08-01 12:43:16.425605,0.0,g,00:04:55
295,2019-08-01 12:43:17.477995,0.0,g,00:04:56
296,2019-08-01 12:43:18.534393,0.0,g,00:04:57
297,2019-08-01 12:43:19.604781,0.0,g,00:04:58
298,2019-08-01 12:43:20.641193,0.0,g,00:04:59
299,2019-08-01 12:43:21.631624,0.0,g,00:05:00
300,2019-08-01 12:43:22.691020,0.0,g,00:05:01
301,2019-08-01 12:43:23.734424,0.0,g,00:05:02
302,2019-08-01 12:43:24.845790,0.0,g,00:05:03
303,2019-08-01 12:43:25.869208,0.0,g,00:05:04
304,2019-08-01 12:43:26.892622,0.0,g,00:05:05
305,2019-08-01 12:43:27.996992,0.0,g,00:05:06
306,2019-08-01 12:43:28.986427,0.0,g,00:05:07
307,2019-08-01 12:43:30.091797,0.0,g,00:05:08
308,2019-08-01 12:43:31.103218,0.0,g,00:05:09
309,2019-08-01 12:43:32.100649,0.0,g,00:05:10
310,2019-08-01 12:43:33.149051,0.0,g,00:05:11
311,2019-08-01 12:43:34.149481,0.0,g,00:05:12
312,2019-08-01 12:43:35.446741,0.0,g,00:05:13
313,2019-08-01 12:43:36.442174,0.0,g,00:05:14
314,2019-08-01 12:43:37.439606,0.0,g,00:05:15
315,2019-08-01 12:43:38.439032,0.0,g,00:05:16
316,2019-08-01 12:43:39.439464,0.0,g,00:05:17
317,2019-08-01 12:43:40.437891,0.0,g,00:05:18
318,2019-08-01 12:43:41.496287,0.0,g,00:05:19
319,2019-08-01 12:43:42.593663,0.0,g,00:05:20
320,2019-08-01 12:43:43.654054,0.0,g,00:05:21
321,2019-08-01 12:43:44.654484,0.0,g,00:05:22
322,2019-08-01 12:43:45.705884,0.0,g,00:05:23
323,2019-08-01 12:43:46.704313,0.0,g,00:05:24
324,2019-08-01 12:43:47.751716,0.0,g,00:05:25
325,2019-08-01 12:43:48.770135,0.0,g,00:05:26
326,2019-08-01 12:43:49.923477,0.0,g,00:05:27
327,2019-08-01 12:43:50.921906,0.0,g,00:05:28
328,2019-08-01 12:43:51.939331,0.0,g,00:05:29
329,2019-08-01 12:43:52.979732,0.0,g,00:05:30
330,2019-08-01 12:43:54.026134,0.0,g,00:05:31
331,2019-08-01 12:43:55.118511,0.0,g,00:05:32
332,2019-08-01 12:43:56.173918,0.0,g,00:05:33
333,2019-08-01 12:43:57.142356,0.0,g,00:05:34
334,2019-08-01 12:43:58.473596,0.0,g,00:05:35
335,2019-08-01 12:43:59.206178,0.0,g,00:05:36
336,2019-08-01 12:44:00.492444,0.0,g,00:05:37
337,2019-08-01 12:44:01.474887,0.0,g,00:05:38
338,2019-08-01 12:44:02.462329,0.0,g,00:05:39
339,2019-08-01 12:44:03.467746,0.0,g,00:05:40
340,2019-08-01 12:44:04.465176,0.0,g,00:05:41
341,2019-08-01 12:44:05.467605,0.0,g,00:05:42
342,2019-08-01 12:44:06.570975,0.0,g,00:05:43
343,2019-08-01 12:44:07.624373,0.0,g,00:05:44
344,2019-08-01 12:44:08.674774,0.0,g,00:05:45
345,2019-08-01 12:44:09.683199,0.0,g,00:05:46
346,2019-08-01 12:44:10.732602,0.0,g,00:05:47
347,2019-08-01 12:44:11.734027,0.0,g,00:05:48
348,2019-08-01 12:44:12.788427,0.0,g,00:05:49
349,2019-08-01 12:44:13.867811,0.0,g,00:05:50
350,2019-08-01 12:44:14.919209,0.0,g,00:05:51
351,2019-08-01 12:44:15.976607,0.0,g,00:05:52
352,2019-08-01 12:44:16.967041,0.0,g,00:05:53
353,2019-08-01 12:44:18.012446,0.0,g,00:05:54
354,2019-08-01 12:44:19.089829,0.0,g,00:05:55
355,2019-08-01 12:44:20.163217,0.0,g,00:05:56
356,2019-08-01 12:44:21.208620,0.0,g,00:05:57
357,2019-08-01 12:44:22.194059,0.0,g,00:05:58
358,2019-08-01 12:44:23.518302,0.0,g,00:05:59
359,2019-08-01 12:44:24.505739,0.0,g,00:06:00
360,2019-08-01 12:44:25.497173,0.0,g,00:06:01
361,2019-08-01 12:44:26.497608,0.0,g,00:06:02
362,2019-08-01 12:44:27.498030,0.0,g,00:06:03
363,2019-08-01 12:44:28.508454,0.0,g,00:06:04
364,2019-08-01 12:44:29.500889,0.0,g,00:06:05
365,2019-08-01 12:44:30.551287,0.0,g,00:06:06
366,2019-08-01 12:44:31.599689,0.0,g,00:06:07
367,2019-08-01 12:44:32.652089,0.0,g,00:06:08
368,2019-08-01 12:44:33.703488,0.0,g,00:06:09
369,2019-08-01 12:44:34.709913,0.0,g,00:06:10
370,2019-08-01 12:44:35.755317,0.0,g,00:06:11
371,2019-08-01 12:44:36.854690,0.0,g,00:06:12
372,2019-08-01 12:44:37.922080,0.0,g,00:06:13
373,2019-08-01 12:44:38.968483,0.0,g,00:06:14
374,2019-08-01 12:44:39.976912,0.0,g,00:06:15
375,2019-08-01 12:44:41.025308,0.0,g,00:06:16
376,2019-08-01 12:44:42.023739,0.0,g,00:06:17
377,2019-08-01 12:44:43.038166,0.0,g,00:06:18
378,2019-08-01 12:44:44.125539,0.0,g,00:06:19
379,2019-08-01 12:44:45.180938,0.0,g,00:06:20
380,2019-08-01 12:44:46.245329,0.0,g,00:06:21
381,2019-08-01 12:44:47.261749,0.0,g,00:06:22
382,2019-08-01 12:44:48.568005,0.0,g,00:06:23
383,2019-08-01 12:44:49.541449,0.0,g,00:06:24
384,2019-08-01 12:44:50.529884,0.0,g,00:06:25
385,2019-08-01 12:44:51.523824,0.0,g,00:06:26
386,2019-08-01 12:44:52.530250,0.0,g,00:06:27
387,2019-08-01 12:44:53.521685,0.0,g,00:06:28
388,2019-08-01 12:44:54.580083,0.0,g,00:06:29
389,2019-08-01 12:44:55.674455,0.0,g,00:06:30
390,2019-08-01 12:44:56.696872,0.0,g,00:06:31
391,2019-08-01 12:44:57.697301,0.0,g,00:06:32
392,2019-08-01 12:44:58.777684,0.0,g,00:06:33
393,2019-08-01 12:44:59.784111,0.0,g,00:06:34
394,2019-08-01 12:45:00.802534,0.0,g,00:06:35
395,2019-08-01 12:45:01.877916,0.0,g,00:06:36
396,2019-08-01 12:45:02.939309,0.0,g,00:06:37
397,2019-08-01 12:45:04.009701,0.0,g,00:06:38
398,2019-08-01 12:45:05.017124,0.0,g,00:06:39
399,2019-08-01 12:45:06.036545,0.0,g,00:06:40
400,2019-08-01 12:45:07.110931,0.0,g,00:06:41
401,2019-08-01 12:45:08.203304,0.0,g,00:06:42
402,2019-08-01 12:45:09.209730,0.0,g,00:06:43
403,2019-08-01 12:45:10.220154,0.0,g,00:06:44
404,2019-08-01 12:45:11.557390,0.0,g,00:06:45
405,2019-08-01 12:45:12.288973,0.0,g,00:06:46
406,2019-08-01 12:45:13.576238,0.0,g,00:06:47
407,2019-08-01 12:45:14.552681,0.0,g,00:06:48
408,2019-08-01 12:45:15.556107,0.0,g,00:06:49
409,2019-08-01 12:45:16.547543,0.0,g,00:06:50
410,2019-08-01 12:45:17.542979,0.0,g,00:06:51
411,2019-08-01 12:45:18.557395,0.0,g,00:06:52
412,2019-08-01 12:45:19.694746,0.0,g,00:06:53
413,2019-08-01 12:45:20.705170,0.0,g,00:06:54
414,2019-08-01 12:45:21.749577,0.0,g,00:06:55
415,2019-08-01 12:45:22.762994,0.0,g,00:06:56
416,2019-08-01 12:45:23.804401,0.0,g,00:06:57
417,2019-08-01 12:45:24.926761,0.0,g,00:06:58
418,2019-08-01 12:45:25.933188,0.0,g,00:06:59
419,2019-08-01 12:45:27.010569,0.0,g,00:07:00
420,2019-08-01 12:45:27.963026,0.0,g,00:07:01
421,2019-08-01 12:45:29.063398,0.0,g,00:07:02
422,2019-08-01 12:45:30.021850,0.0,g,00:07:03
423,2019-08-01 12:45:31.096237,0.0,g,00:07:04
424,2019-08-01 12:45:32.153634,0.0,g,00:07:05
425,2019-08-01 12:45:33.237023,0.0,g,00:07:06
426,2019-08-01 12:45:34.303408,0.0,g,00:07:07
427,2019-08-01 12:45:35.259861,0.0,g,00:07:08
428,2019-08-01 12:45:36.318268,0.0,g,00:07:09
429,2019-08-01 12:45:37.577539,0.0,g,00:07:10
430,2019-08-01 12:45:38.626940,0.0,g,00:07:11
431,2019-08-01 12:45:39.583394,0.0,g,00:07:12
432,2019-08-01 12:45:40.583822,0.0,g,00:07:13
433,2019-08-01 12:45:41.620241,0.0,g,00:07:14
434,2019-08-01 12:45:42.589679,0.0,g,00:07:15
435,2019-08-01 12:45:43.648074,0.0,g,00:07:16
436,2019-08-01 12:45:44.680488,0.0,g,00:07:17
437,2019-08-01 12:45:45.758869,0.0,g,00:07:18
438,2019-08-01 12:45:46.818264,0.0,g,00:07:19
439,2019-08-01 12:45:47.801703,0.0,g,00:07:20
440,2019-08-01 12:45:48.864096,0.0,g,00:07:21
441,2019-08-01 12:45:49.905501,0.0,g,00:07:22
442,2019-08-01 12:45:51.002876,0.0,g,00:07:23
443,2019-08-01 12:45:52.027291,0.0,g,00:07:24
444,2019-08-01 12:45:53.052714,0.0,g,00:07:25
445,2019-08-01 12:45:54.109103,0.0,g,00:07:26
446,2019-08-01 12:45:55.068559,0.0,g,00:07:27
447,2019-08-01 12:45:56.158932,0.0,g,00:07:28
448,2019-08-01 12:45:57.215329,0.0,g,00:07:29
449,2019-08-01 12:45:58.243744,0.0,g,00:07:30
450,2019-08-01 12:45:59.318129,0.0,g,00:07:31
451,2019-08-01 12:46:00.299569,0.0,g,00:07:32
452,2019-08-01 12:46:01.605825,0.0,g,00:07:33
453,2019-08-01 12:46:02.644233,0.0,g,00:07:34
454,2019-08-01 12:46:03.611680,0.0,g,00:07:35
455,2019-08-01 12:46:04.596117,0.0,g,00:07:36
456,2019-08-01 12:46:05.640521,0.0,g,00:07:37
457,2019-08-01 12:46:06.614966,0.0,g,00:07:38
458,2019-08-01 12:46:07.606399,0.0,g,00:07:39
459,2019-08-01 12:46:08.647805,0.0,g,00:07:40
460,2019-08-01 12:46:09.694208,0.0,g,00:07:41
461,2019-08-01 12:46:10.802576,0.0,g,00:07:42
462,2019-08-01 12:46:11.835986,0.0,g,00:07:43
463,2019-08-01 12:46:12.850407,0.0,g,00:07:44
464,2019-08-01 12:46:13.876820,0.0,g,00:07:45
